barcode,sku,weight,unit,subCategory,parentCategory,image128,image256,mrp
9556006060001,Johnsons Baby Bath Milk+Rice,1,pcs,Baby Skin & Hair Care,Baby Care,https://media.goodbox.in/qo/menu-images/Galaxy128x128/9556006060001.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/9556006060001.jpg,220.00
89000724,Kinley Mineral Water,500,ml,Mineral Water,Beverages,https://media.goodbox.in/qo/menu-images/dropin/128/89000724.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/89000724.jpg,10.00
89003695,Nestle Cappuccino,100,gm,Tea & Coffee,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/89003695.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/89003695.jpg,25.00
89008645,Nestle Everyday Chai Masala,16,gm,Tea & Coffee,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Nestle Everyday Chai Life Desi Masala 16 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Nestle Everyday Chai Life Desi Masala 16 Gm.jpg,30.00
89008669,Nescafe Gold Blend Instant Coffee Powder,100,gm,Tea & Coffee,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210305130042_89008669-removebg-preview1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210305130043_89008669-removebg-preview1.png,475.00
90162602,Red Bull Energy Drink,250,ml,Energy Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210505193811_90162602-removebg-preview_1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210505193814_90162602-removebg-preview_1.png,115.00
70177010799,Twinings Darjeeling Tea,25,pcs,Tea & Coffee,Beverages,https://media.goodbox.in/sku_images/twinings_darjeeling_tea_25_tea_bags_128.jpg,https://media.goodbox.in/sku_images/twinings_darjeeling_tea_25_tea_bags_256.jpg,285.00
88600020857,Jamun Ras,500,ml,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/mrp/images/localcatalog/20191003/24816479.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20191003/24816479.jpg,195.00
88600020895,Wheat Dress Ras,500,ml,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/mrp/images/localcatalog/20191003/24814421.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20191003/24814421.jpg,340.00
88600020932,Keraline Bootyy Aa Aloe Vera,1,pcs,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/6-12-17/128x128/-088600020932_1_burned.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/6-12-17/256x256/-088600020932_1_burned.jpg,150.00
600316152150,Arabian Pulpy Mango Juice,200,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808144510_600316152150-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808144516_600316152150-removebg-preview_1.png,20.00
706502592318,Arabian Pulpy Grape,180,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808144414_706502592318-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808144420_706502592318-removebg-preview_1.png,20.00
706502592332,Arabian Pulpy Litchi,180,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808144440_706502592332-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808144447_706502592332-removebg-preview_1.png,20.00
710874997084,Bourn Vita 5 Star,500,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210324122103_710874997084-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210324122109_710874997084-removebg-preview_1.png,40.00
793052225896,Arabian Pulpy Pine Apple Juice,200,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808144534_793052225896-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808144540_793052225896-removebg-preview_1.png,25.00
799872446671,Suma Coffee Filter Coffee Powder,200,gm,Tea & Coffee,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210507125546_799872446671-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210507125552_799872446671-removebg-preview_1.png,104.00
799872446688,Suma Coffee,500,gm,Tea & Coffee,Beverages,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24075225.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24075225.jpg,260.00
801541011001,Organic Tulsi Tea Tin,100,gm,Tea & Coffee,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210324112030_801541011001-removebg-preview_1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210324112033_801541011001-removebg-preview_1.png,210.00
801541605002,Organic Tulsi Sweet Rose Tea Bags,25,unit,Tea & Coffee,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210507120930_801541605002-removebg-preview_1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210507120932_801541605002-removebg-preview_1.png,168.00
801541605019,Organic India Tulsi Mulethi Tea,32,gm,Tea & Coffee,Beverages,https://media.goodbox.in/sku_new/v1/organic_india_tulsi_mulethi_tea_32_4_gm_128.jpg,https://media.goodbox.in/sku_new/v1/organic_india_tulsi_mulethi_tea_32_4_gm_256.jpg,168.00
801541605033,Organic India Tulsi Sweet Lemon Tea,32,gm,Tea & Coffee,Beverages,https://media.goodbox.in/sku_new/v1/organic_india_tulsi_sweet_lemon_tea_32_4_gm_128.jpg,https://media.goodbox.in/sku_new/v1/organic_india_tulsi_sweet_lemon_tea_32_4_gm_256.jpg,174.00
841541001008,Almond Fresh Nutty D Vanilla,200,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Almond Fresh Nutty & Delicious Vanilla.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Almond Fresh Nutty & Delicious Vanilla.jpg,70.00
841541001220,Almond Fresh Nutty D Natural,1,ltr,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/dropin/128/841541001220.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/841541001220.jpg,275.00
876095000672,Guruji Thandai,750,ml,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/876095000672.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/876095000672.jpg,325.00
890105838923,Nestle Nestea Lemon,400,gm,Tea & Coffee,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210324113436_890105838923-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210324113443_890105838923-removebg-preview_1.png,165.00
4006067060977,Davidoff Espresso 57 Intense,100,gm,Tea & Coffee,Beverages,https://media.goodbox.in/qo/mrp/images/localcatalog/20191016/16th Oct/24075251.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20191016/16th Oct/24075251.jpg,699.00
4006067084188,Davidoff Cafe Rich Aroma,100,gm,Tea & Coffee,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Davidoff Rich Aroma Coffee 100 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Davidoff Rich Aroma Coffee 100 Gm.jpg,750.00
4796008920261,Real Juice Orange Juice,200,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Real Orange Juice 200 Ml.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Real Orange Juice 200 Ml.jfif,20.00
4796008920292,Real Juice Grape,200,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Real Grape Juice 200 Ml.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Real Grape Juice 200 Ml.jpg,20.00
4796008921039,Real Juice Fruit Power Orange,200,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/New_updates_to_master_catalogue/4796008921039.png,https://media.goodbox.in/New_updates_to_master_catalogue/4796008921039.png,20.00
4897036691427,Monster Energy,350,ml,Energy Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210505193844_4897036691427-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210505193851_4897036691427-removebg-preview_1.png,110.00
4897036692455,Monster Energy Ultra,350,ml,Energy Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808143810_4897036692455-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808143816_4897036692455-removebg-preview_1.png,110.00
4897036692608,Juice Monster Energy,350,ml,Energy Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210310122150_4897036692608-removebg-preview1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210310122155_4897036692608-removebg-preview1.png,110.00
5010102117907,Robinson Fruitshoot Apple Pear,300,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808144622_5010102117907-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808144627_5010102117907-removebg-preview_1.png,35.00
6009188001919,Nestle Nesquik Cocoa,500,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/6-12-17/128x128/-6009188001919_1_burned.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/6-12-17/256x256/-6009188001919_1_burned.jpg,375.00
6281034007041,Barbican Malt Drink,330,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/6281034007041.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/6281034007041.jpg,99.00
6281034007140,Barbican Lemon,1,pcs,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/6281034007140.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/6281034007140.jpg,99.00
6281034904456,Barbican Pomegranate,1,pcs,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/6281034904456.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/6281034904456.jpg,99.00
7613031513000,Nestle Nesquik M,300,gm,Syrups & Squashes,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210503150007_7613031513000-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210503150013_7613031513000-removebg-preview_1.png,395.00
7622201139742,Tang Mango,750,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210312142557_7622201139742-removebg-preview1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210312142600_7622201139742-removebg-preview1.png,210.00
7622201139766,Tang Lemon,500,gm,Syrups & Squashes,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210506154017_7622201139766-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210506154025_7622201139766-removebg-preview_1.png,135.00
7622201139780,Tang Mosambi,500,gm,Syrups & Squashes,Beverages,https://media.goodbox.in/qo/menu-images/2020/eezykart+images/7622201139780.jpg,https://media.goodbox.in/qo/menu-images/2020/eezykart+images/7622201139780.jpg,135.00
7622201139803,Tang Orange,500,gm,Syrups & Squashes,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210312142719_7622201139803-removebg-preview1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210312142721_7622201139803-removebg-preview1.png,135.00
7622201423117,Cadbury Bourn Vita Inner Strength Formula,200,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/2020/eezykart+images/7622201423117.jpg,https://media.goodbox.in/qo/menu-images/2020/eezykart+images/7622201423117.jpg,110.00
7622201423131,Cadbury Bourn Vita Inner Strength Formula,500,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210506154722_7622201423131-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210506154729_7622201423131-removebg-preview_1.png,209.00
7622210748911,Bourn Vita Women Acti Strength Formula,400,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/mrp/images/localcatalog/20190923/24045757.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190923/24045757.jpg,275.00
8427030004044,Glucerna Sr Vanilla,400,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/18-12-17/128x128/8427030004044.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/18-12-17/256x256/8427030004044.jpg,620.00
8436015880597,Fiesta Purple Cocktail,750,ml,Aerated Drinks,Beverages,https://media.goodbox.in/qo/menu-images/dropin/128/8436015880597.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8436015880597.jpg,265.00
8801055707829,Nescafe Gold Blend,150,gm,Tea & Coffee,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8801055707829.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8801055707829.jpg,510.00
8850125082892,Nestle Lactogen,400,gm,Tea & Coffee,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210312155719_8850125082892-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210312155738_8850125082892-removebg-preview1.png,335.00
8850389100677,Mogu Mogu Orange Juice Drink With Nata De Coco,300,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210505195325_8850389100677-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210505195340_8850389100677-removebg-preview_1.png,65.00
8850389105399,Mogu Mogu Apple Juice,300,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/dropin/128/8850389105399.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8850389105399.jpg,60.00
8850624189610,Kato Strawberry Juice,330,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210324122004_8850624189610-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210324122014_8850624189610-removebg-preview_1.png,60.00
8850624189658,Kissan Chatakdeer,1,pcs,Health Drinks & Mix,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210312160407_8850624189658-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210312160414_8850624189658-removebg-preview1.png,55.00
8850624395202,Kato Strawberry,320,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210312160432_8850624395202-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210312160439_8850624395202-removebg-preview1.png,55.00
8850952227640,Bazil Healthy Drink Orange Flavoured,350,ml,Fruit Juice & Drinks,Beverages,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8850952227640.png,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8850952227640.png,49.00
8850952227947,Basil Seed With Guava,350,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Deedo Bazil Drink Honey Lemon 350 Ml.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Deedo Bazil Drink Honey Lemon 350 Ml.jfif,49.00
8850952228944,Bazil Drink Apple Kiwi,350,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Deedo Bazil Drink Apple Kiwi 350 Ml.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Deedo Bazil Drink Apple Kiwi 350 Ml.jfif,49.00
8850952229040,Bazil Drink Strawberry,350,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Deedo Bazil Drink Strawberry 350 Ml.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Deedo Bazil Drink Strawberry 350 Ml.jfif,49.00
8854419002108,Tasco Young Coconut with pulp,310,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210808144558_8854419002108-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210808144604_8854419002108-removebg-preview_1.png,65.00
8857099004288,Kokozo Mango Juice,300,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8857099004288.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8857099004288.jpg,50.00
8857099004301,Kokozo Pineapple Juice,300,ml,Health Drinks & Mix,Beverages,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8857099004301.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8857099004301.jpg,50.00
8858135010027,Real Thai Green Curry Paste,50,gm,Health Drinks & Mix,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210312161343_8858135010027-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210312161349_8858135010027-removebg-preview1.png,70.00
8858554000449,Basil Seed With Lychee,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Basil Seed With Lychee.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Basil Seed With Lychee.jpg,90.00
8858554000456,American Basil Seed With Orange Flavour,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210505200112_8858554000456-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210505200120_8858554000456-removebg-preview_1.png,90.00
8858554000463,Basil Seed With Mango,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Basil Seed With Mango.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Basil Seed With Mango.jpg,90.00
8858554000470,Americano Basil Seed Drinks - Pomegranate,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Basil Seed Pomegranate Drink.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Basil Seed Pomegranate Drink.jpg,90.00
8858554000487,Basil Seed With Strawberry,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210505200326_8858554000487-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210505200331_8858554000487-removebg-preview_1.png,90.00
8858554000906,Americano Basil Seed Drink Blueberry,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/api_uploads/catalog_upload_20210505193717_8858554000906-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210505193724_8858554000906-removebg-preview_1.png,90.00
8858554000913,Basil Seed With Peach,290,ml,Fruit Juice & Drinks,Beverages,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/19-12-17/128x128/8858554000913.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/19-12-17/256x256/8858554000913.jpg,90.00
